p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.58732876251374e-19	-1.712996876	0.461	0.467	4.44420306928597e-15	Neuron	Atp1a2
3.01087793691338e-12	-1.071255559	0.479	0.374	8.4298560477701e-08	Neuron	Aldoc
2.54886623618914e-10	-1.057322111	0.455	0.42	7.13631568808234e-06	Neuron	Tspan2
0	2.8040098951309	0.999	0.997	0	Oligodendrocytes	Plp1
0	2.68711274853854	0.829	0.556	0	Oligodendrocytes	Mag
0	2.68645696369349	0.829	0.578	0	Oligodendrocytes	Aplp1
0	2.68185944327759	0.867	0.698	0	Oligodendrocytes	Mal
0	2.55589455800886	0.969	0.939	0	Oligodendrocytes	Ptgds
0	2.41804820627613	0.71	0.299	0	Oligodendrocytes	Ermn
0	2.41268901880672	0.782	0.456	0	Oligodendrocytes	Cldn11
0	2.3920207819453	0.717	0.334	0	Oligodendrocytes	Mog
0	2.35122782559486	0.847	0.66	0	Oligodendrocytes	Cnp
0	2.34830907028522	0.911	0.754	0	Oligodendrocytes	Mbp
0	2.32635904017288	0.693	0.307	0	Oligodendrocytes	Tspan2
0	2.27516301962501	0.648	0.186	0	Oligodendrocytes	Pex5l
0	2.24964556942661	0.715	0.316	0	Oligodendrocytes	Ugt8a
0	2.23595899943983	0.773	0.433	0	Oligodendrocytes	Mobp
0	2.22961734718907	0.773	0.542	0	Oligodendrocytes	Car2
0	2.22726724323056	0.7	0.344	0	Oligodendrocytes	Tubb4a
0	2.18881883562029	0.806	0.594	0	Oligodendrocytes	Cryab
0	2.15252601739943	0.682	0.3	0	Oligodendrocytes	Stmn4
0	2.1493170226008	0.699	0.317	0	Oligodendrocytes	Gsn
0	2.13687133146204	0.665	0.25	0	Oligodendrocytes	Ptprd
0	2.12686199934894	0.577	0.246	0	Oligodendrocytes	Opalin
0	2.09002040034507	0.745	0.431	0	Oligodendrocytes	Syt11
0	2.0863636536083	0.726	0.373	0	Oligodendrocytes	Enpp2
0	2.07157914734137	0.714	0.5	0	Oligodendrocytes	Qdpr
0	2.03546880652176	0.76	0.439	0	Oligodendrocytes	Gpm6b
0	2.00975121506653	0.612	0.137	0	Oligodendrocytes	Ank3
0	1.98700939042146	0.708	0.469	0	Oligodendrocytes	Kif1b
0	1.94165117960419	0.86	0.733	0	Oligodendrocytes	Trf
0	1.9371805472634	0.624	0.245	0	Oligodendrocytes	Ttll7
0	1.89592326889177	0.611	0.131	0	Oligodendrocytes	Edil3
0	1.8902983632818	0.584	0.151	0	Oligodendrocytes	Aspa
0	1.86382560587474	0.623	0.178	0	Oligodendrocytes	Pcdh9
0	1.85020260394263	0.68	0.401	0	Oligodendrocytes	Fez1
0	1.81234260275592	0.625	0.153	0	Oligodendrocytes	Gjc3
0	1.80795748415413	0.732	0.547	0	Oligodendrocytes	Stmn1
0	1.80214372811967	0.579	0.164	0	Oligodendrocytes	Hcn2
0	1.79160127913773	0.575	0.086	0	Oligodendrocytes	Cntn2
0	1.79067757517764	0.898	0.746	0	Oligodendrocytes	Apod
0	1.76994574123657	0.714	0.463	0	Oligodendrocytes	Sept4
0	1.74390653400143	0.667	0.398	0	Oligodendrocytes	Hmgcs1
0	1.73547214331482	0.557	0.11	0	Oligodendrocytes	Elavl3
0	1.72708165850509	0.66	0.363	0	Oligodendrocytes	Ppp1r14a
0	1.7245735510206	0.602	0.153	0	Oligodendrocytes	Abca2
0	1.72377086003072	0.626	0.265	0	Oligodendrocytes	Cmtm5
0	1.71253077031226	0.586	0.142	0	Oligodendrocytes	Tmem88b
0	1.70782998729547	0.574	0.139	0	Oligodendrocytes	Mapt
0	1.68509169835915	0.653	0.353	0	Oligodendrocytes	Tulp4
0	1.66690952364291	0.514	0.1	0	Oligodendrocytes	Hapln2
0	1.66337736274365	0.583	0.12	0	Oligodendrocytes	Efnb3
0	1.6625145080631	0.562	0.253	0	Oligodendrocytes	Pdlim2
0	1.65458463323066	0.487	0.055	0	Oligodendrocytes	Kcna1
0	1.65168550995296	0.613	0.307	0	Oligodendrocytes	Pllp
0	1.65139858127699	0.713	0.525	0	Oligodendrocytes	Gatm
0	1.6480611890098	0.547	0.135	0	Oligodendrocytes	Kctd13
0	1.64472486177451	0.557	0.113	0	Oligodendrocytes	Tmem151a
0	1.63691209129516	0.528	0.102	0	Oligodendrocytes	Gjb1
0	1.61608417801861	0.999	0.998	0	Oligodendrocytes	Fth1
0	1.61047346389958	0.857	0.686	0	Oligodendrocytes	Scd2
0	1.61040203427057	0.564	0.128	0	Oligodendrocytes	Fa2h
0	1.60331796939696	0.536	0.061	0	Oligodendrocytes	Slc24a2
0	1.59532738331795	0.452	0.128	0	Oligodendrocytes	Serpinb1a
0	1.59371301474251	0.47	0.096	0	Oligodendrocytes	Anln
0	1.58333897950517	0.534	0.119	0	Oligodendrocytes	Sez6l2
0	1.58245121149628	0.55	0.146	0	Oligodendrocytes	Map1a
0	1.57638174517906	0.672	0.347	0	Oligodendrocytes	Slc12a2
0	1.57030072201334	0.589	0.266	0	Oligodendrocytes	Josd2
0	1.56339744290869	0.552	0.109	0	Oligodendrocytes	Tmeff2
0	1.55587552830739	0.516	0.099	0	Oligodendrocytes	Nkx6-2
0	1.54639181927344	0.678	0.565	0	Oligodendrocytes	Sec11c
0	1.53526572742836	0.587	0.309	0	Oligodendrocytes	Grb14
0	1.53213109013353	0.554	0.182	0	Oligodendrocytes	Desi1
0	1.52098587954608	0.525	0.106	0	Oligodendrocytes	Epb41l3
0	1.51907536996754	0.751	0.64	0	Oligodendrocytes	Rtn4
0	1.51376005765862	0.604	0.324	0	Oligodendrocytes	Csrp1
0	1.50810633059706	0.574	0.156	0	Oligodendrocytes	Gpr37
0	1.47450625020048	0.597	0.224	0	Oligodendrocytes	Shisa4
0	1.47212447154021	0.574	0.237	0	Oligodendrocytes	Agpat4
0	1.46894630458669	0.5	0.101	0	Oligodendrocytes	Gnai1
0	1.46779829111872	0.525	0.089	0	Oligodendrocytes	Gjc2
0	1.46508297916651	0.341	0.152	0	Oligodendrocytes	Klk6
0	1.4449169887295	0.566	0.135	0	Oligodendrocytes	Aatk
0	1.43961561163262	0.37	0.127	0	Oligodendrocytes	Il33
0	1.43651078233498	0.512	0.143	0	Oligodendrocytes	Cpox
0	1.42492411240718	0.525	0.169	0	Oligodendrocytes	Etv1
0	1.42081609727776	0.513	0.103	0	Oligodendrocytes	Slain1
0	1.40905482739566	0.56	0.236	0	Oligodendrocytes	Slc48a1
0	1.40515411372915	0.514	0.103	0	Oligodendrocytes	Anks1b
0	1.40321565216046	0.503	0.133	0	Oligodendrocytes	Ccp110
0	1.40206130693033	0.597	0.297	0	Oligodendrocytes	Fnbp1
0	1.39423732395881	0.601	0.314	0	Oligodendrocytes	Secisbp2l
0	1.38187129891545	0.836	0.807	0	Oligodendrocytes	Qk
0	1.37430966703746	0.658	0.442	0	Oligodendrocytes	Fabp5
0	1.36262041276927	0.769	0.65	0	Oligodendrocytes	App
0	1.36082839215649	0.632	0.273	0	Oligodendrocytes	Olig1
0	1.35406100882012	0.683	0.59	0	Oligodendrocytes	Ywhaq
0	1.34891605535174	0.469	0.061	0	Oligodendrocytes	Tnfaip6
0	1.34151290809448	0.622	0.444	0	Oligodendrocytes	Rnf13
0	1.32861565140806	0.502	0.061	0	Oligodendrocytes	Plekhh1
0	1.31833861306168	0.537	0.151	0	Oligodendrocytes	Phldb1
0	1.31187374800619	0.528	0.105	0	Oligodendrocytes	Kif1a
0	1.31155875422447	0.545	0.244	0	Oligodendrocytes	Ap2a1
0	1.30249305390594	0.529	0.191	0	Oligodendrocytes	Sept8
0	1.27703959085196	0.526	0.145	0	Oligodendrocytes	Trim2
0	1.27022791762645	0.486	0.073	0	Oligodendrocytes	Trim59
0	1.26222339939425	0.537	0.135	0	Oligodendrocytes	Kif21a
0	1.25679775221946	0.48	0.099	0	Oligodendrocytes	Gal3st1
0	1.25675229674734	0.538	0.165	0	Oligodendrocytes	Ppp1r16b
0	1.25383236360291	0.526	0.153	0	Oligodendrocytes	Wscd1
0	1.25186870249357	0.504	0.146	0	Oligodendrocytes	Pak1
0	1.24481856528045	0.505	0.082	0	Oligodendrocytes	1700047M11Rik
0	1.24028619567772	0.502	0.121	0	Oligodendrocytes	Fam171b
0	1.23012005559227	0.493	0.126	0	Oligodendrocytes	Tmeff1
0	1.22258927104334	0.47	0.189	0	Oligodendrocytes	Gamt
0	1.21794366877204	0.609	0.495	0	Oligodendrocytes	Rnf7
0	1.2153322756015	0.474	0.086	0	Oligodendrocytes	Lgi3
0	1.21156436207108	0.493	0.165	0	Oligodendrocytes	Inpp5f
0	1.21003245658846	0.5	0.173	0	Oligodendrocytes	Sccpdh
0	1.20759949568695	0.514	0.138	0	Oligodendrocytes	Mapk8ip1
0	1.20236095037579	0.498	0.091	0	Oligodendrocytes	Fgfr2
0	1.19643210959865	0.563	0.331	0	Oligodendrocytes	Cers2
0	1.19344007759574	0.438	0.061	0	Oligodendrocytes	Clmn
0	1.18789594389068	0.523	0.156	0	Oligodendrocytes	Pacs2
0	1.18148059294065	0.438	0.045	0	Oligodendrocytes	Sytl2
0	1.17081058422044	0.564	0.171	0	Oligodendrocytes	Nfasc
0	1.167504407	0.597	0.27	0	Oligodendrocytes	Ank2
0	1.15926408471006	0.467	0.123	0	Oligodendrocytes	Lpar1
0	1.15520678866932	0.505	0.126	0	Oligodendrocytes	Pcbp4
0	1.15276627591054	0.476	0.085	0	Oligodendrocytes	Sv2a
0	1.14755859210729	0.537	0.254	0	Oligodendrocytes	Efcab14
0	1.14494057395478	0.481	0.083	0	Oligodendrocytes	Gnao1
0	1.14385780342647	0.524	0.202	0	Oligodendrocytes	Dpy19l1
0	1.13393058716285	0.479	0.139	0	Oligodendrocytes	Psat1
0	1.12730413472291	0.731	0.68	0	Oligodendrocytes	Sept7
0	1.12025040506315	0.547	0.201	0	Oligodendrocytes	Dnm3
0	1.11578681311031	0.424	0.037	0	Oligodendrocytes	Pls1
0	1.11269072001828	0.461	0.079	0	Oligodendrocytes	Gm15440
0	1.11263506582246	0.549	0.216	0	Oligodendrocytes	Slc44a1
0	1.11181976981605	0.48	0.12	0	Oligodendrocytes	Tppp
0	1.10592188038072	0.462	0.055	0	Oligodendrocytes	Myrf
0	1.10510377008836	0.406	0.065	0	Oligodendrocytes	Tmod1
0	1.10010691637117	0.444	0.094	0	Oligodendrocytes	Phlda3
0	1.09401579993208	0.474	0.114	0	Oligodendrocytes	Dbndd2
0	1.09347162813458	0.482	0.074	0	Oligodendrocytes	Lrp1b
0	1.09267852485554	0.444	0.09	0	Oligodendrocytes	Map7
0	1.08026205746576	0.485	0.139	0	Oligodendrocytes	Dixdc1
0	1.07801755213844	0.478	0.161	0	Oligodendrocytes	Bpgm
0	1.07784126437143	0.514	0.186	0	Oligodendrocytes	Tmem63a
0	1.07768251529356	0.526	0.312	0	Oligodendrocytes	Gltp
0	1.07183829275199	0.467	0.122	0	Oligodendrocytes	Eml1
0	1.07104264051308	0.404	0.08	0	Oligodendrocytes	Usp31
0	1.06832263856165	0.427	0.097	0	Oligodendrocytes	Acot7
0	1.06806579025254	0.391	0.055	0	Oligodendrocytes	Spock3
0	1.06434455389743	0.497	0.226	0	Oligodendrocytes	Cyp51
0	1.06003756604925	0.43	0.054	0	Oligodendrocytes	Tmem125
0	1.05913065723079	0.477	0.198	0	Oligodendrocytes	Tppp3
0	1.05733268652698	0.542	0.371	0	Oligodendrocytes	Arpc1a
0	1.05728474103916	0.437	0.089	0	Oligodendrocytes	Adssl1
0	1.05422996808231	0.472	0.097	0	Oligodendrocytes	Srcin1
0	1.04585173664323	0.526	0.137	0	Oligodendrocytes	Bcas1
0	1.04375276645454	0.447	0.094	0	Oligodendrocytes	Nipa1
0	1.04022627008558	0.435	0.114	0	Oligodendrocytes	Slco3a1
0	1.03567202985212	0.492	0.224	0	Oligodendrocytes	Idi1
0	1.03349258925319	0.456	0.088	0	Oligodendrocytes	Rhou
0	1.0266480472906	0.633	0.571	0	Oligodendrocytes	Taldo1
0	1.01728868687464	0.486	0.185	0	Oligodendrocytes	Ube2d1
0	1.01274307204399	0.659	0.507	0	Oligodendrocytes	Sirt2
0	1.00974470502917	0.428	0.106	0	Oligodendrocytes	Cdc42ep2
0	1.00709250879907	0.608	0.382	0	Oligodendrocytes	S100a16
0	1.00593137022049	0.513	0.193	0	Oligodendrocytes	Ttyh2
0	1.00535468944386	0.472	0.089	0	Oligodendrocytes	Sox10
0	1.00367317191073	0.423	0.05	0	Oligodendrocytes	Gpr62
0	1.00355138087917	0.461	0.103	0	Oligodendrocytes	Arhgap23
0	1.00248657170235	0.551	0.357	0	Oligodendrocytes	Vmp1
0	1.00156725648928	0.418	0.044	0	Oligodendrocytes	Shtn1
0	-1.002576389	0.423	0.58	0	Oligodendrocytes	Ctsz
0	-1.004656542	0.174	0.436	0	Oligodendrocytes	Cebpb
0	-1.004983455	0.077	0.253	0	Oligodendrocytes	Emcn
0	-1.005092539	0.105	0.266	0	Oligodendrocytes	Itih5
0	-1.008208705	0.109	0.433	0	Oligodendrocytes	Lmo2
0	-1.013008641	0.282	0.472	0	Oligodendrocytes	Laptm5
0	-1.025304081	0.15	0.337	0	Oligodendrocytes	Gpr34
0	-1.02716647	0.124	0.314	0	Oligodendrocytes	Abcg2
0	-1.027588411	0.072	0.312	0	Oligodendrocytes	Eng
0	-1.027822036	0.228	0.511	0	Oligodendrocytes	Ppp1r15a
0	-1.032239905	0.301	0.559	0	Oligodendrocytes	Gpx1
0	-1.033243403	0.09	0.361	0	Oligodendrocytes	Tspan13
0	-1.040692628	0.156	0.36	0	Oligodendrocytes	Cd14
0	-1.046172308	0.186	0.582	0	Oligodendrocytes	Clic1
0	-1.052319435	0.134	0.355	0	Oligodendrocytes	Fcgr3
0	-1.056235156	0.065	0.301	0	Oligodendrocytes	Utrn
0	-1.057673511	0.184	0.372	0	Oligodendrocytes	Arl4a
0	-1.066351574	0.28	0.581	0	Oligodendrocytes	Btg1
0	-1.069166593	0.146	0.486	0	Oligodendrocytes	Anxa3
0	-1.07737196	0.158	0.445	0	Oligodendrocytes	Socs3
0	-1.07748128	0.217	0.416	0	Oligodendrocytes	Rgs10
0	-1.099377354	0.183	0.383	0	Oligodendrocytes	Olfml3
0	-1.104669284	0.194	0.527	0	Oligodendrocytes	Cyba
0	-1.105643672	0.128	0.307	0	Oligodendrocytes	Syne1
0	-1.112665705	0.059	0.277	0	Oligodendrocytes	Col4a1
0	-1.11466605	0.553	0.712	0	Oligodendrocytes	Egr1
0	-1.121130865	0.161	0.49	0	Oligodendrocytes	Tmem176b
0	-1.125186742	0.207	0.382	0	Oligodendrocytes	P2ry12
0	-1.125898854	0.365	0.537	0	Oligodendrocytes	Csf1r
0	-1.129039639	0.755	0.807	0	Oligodendrocytes	Ctsd
0	-1.143169961	0.409	0.658	0	Oligodendrocytes	Zfp36
0	-1.151484729	0.201	0.52	0	Oligodendrocytes	Srgn
0	-1.152021177	0.197	0.401	0	Oligodendrocytes	Fcrls
0	-1.161400483	0.082	0.278	0	Oligodendrocytes	Esam
0	-1.161811188	0.146	0.51	0	Oligodendrocytes	Mef2c
0	-1.167579072	0.27	0.653	0	Oligodendrocytes	Zfp36l1
0	-1.186974381	0.388	0.707	0	Oligodendrocytes	H2-K1
0	-1.193855282	0.195	0.571	0	Oligodendrocytes	Ctsh
0	-1.209545152	0.331	0.564	0	Oligodendrocytes	Klf6
0	-1.214822135	0.08	0.31	0	Oligodendrocytes	Ablim1
0	-1.219459601	0.122	0.297	0	Oligodendrocytes	Egfl7
0	-1.240185332	0.277	0.493	0	Oligodendrocytes	Tsc22d1
0	-1.246565123	0.196	0.413	0	Oligodendrocytes	Selplg
0	-1.252598665	0.12	0.308	0	Oligodendrocytes	Slco1c1
0	-1.277129828	0.133	0.313	0	Oligodendrocytes	Ramp2
0	-1.279193834	0.196	0.507	0	Oligodendrocytes	Ier3
0	-1.299815995	0.302	0.484	0	Oligodendrocytes	Trem2
0	-1.312778965	0.185	0.385	0	Oligodendrocytes	Id3
0	-1.324256384	0.293	0.454	0	Oligodendrocytes	Cx3cr1
0	-1.336482648	0.536	0.741	0	Oligodendrocytes	Nfkbia
0	-1.337944539	0.35	0.638	0	Oligodendrocytes	Fosb
0	-1.340842622	0.153	0.318	0	Oligodendrocytes	Pglyrp1
0	-1.34094328	0.574	0.788	0	Oligodendrocytes	B2m
0	-1.345975382	0.127	0.293	0	Oligodendrocytes	Car4
0	-1.349254056	0.194	0.427	0	Oligodendrocytes	Mafb
0	-1.350733422	0.318	0.631	0	Oligodendrocytes	Ier5
0	-1.353301191	0.227	0.426	0	Oligodendrocytes	Ly86
0	-1.359263278	0.512	0.683	0	Oligodendrocytes	Sparcl1
0	-1.365323549	0.393	0.528	0	Oligodendrocytes	Tyrobp
0	-1.375384833	0.423	0.673	0	Oligodendrocytes	Dusp1
0	-1.383552075	0.301	0.622	0	Oligodendrocytes	Ly6e
0	-1.38940519	0.319	0.474	0	Oligodendrocytes	Fcer1g
0	-1.396116073	0.647	0.728	0	Oligodendrocytes	Hexb
0	-1.413003411	0.434	0.741	0	Oligodendrocytes	H2-D1
0	-1.419309565	0.156	0.329	0	Oligodendrocytes	Slco1a4
0	-1.450974274	0.207	0.525	0	Oligodendrocytes	Klf4
0	-1.480043678	0.165	0.346	0	Oligodendrocytes	Id1
0	-1.485844858	0.362	0.584	0	Oligodendrocytes	Atf3
0	-1.49324402	0.193	0.399	0	Oligodendrocytes	Hspb1
0	-1.501430944	0.37	0.671	0	Oligodendrocytes	Ier2
0	-1.508668684	0.666	0.733	0	Oligodendrocytes	Ctss
0	-1.514937919	0.412	0.706	0	Oligodendrocytes	Btg2
0	-1.528462214	0.252	0.414	0	Oligodendrocytes	Ly6a
0	-1.529113789	0.242	0.462	0	Oligodendrocytes	Pltp
0	-1.555649206	0.17	0.342	0	Oligodendrocytes	Spock2
0	-1.558147982	0.653	0.728	0	Oligodendrocytes	C1qb
0	-1.593529374	0.646	0.727	0	Oligodendrocytes	C1qa
0	-1.593545583	0.702	0.9	0	Oligodendrocytes	Sparc
0	-1.602362027	0.503	0.623	0	Oligodendrocytes	C1qc
0	-1.629497127	0.996	0.998	0	Oligodendrocytes	Cst3
0	-1.63446409	0.814	0.875	0	Oligodendrocytes	Bsg
0	-1.658441499	0.703	0.828	0	Oligodendrocytes	Fos
0	-1.684504502	0.676	0.838	0	Oligodendrocytes	Junb
0	-1.694377239	0.79	0.866	0	Oligodendrocytes	Jun
0	-1.844237496	0.427	0.697	0	Oligodendrocytes	Klf2
0	-1.85987372	0.156	0.318	0	Oligodendrocytes	Cxcl12
0	-1.920204074	0.18	0.363	0	Oligodendrocytes	Flt1
0	-1.939108552	0.234	0.441	0	Oligodendrocytes	Igfbp7
6.71065830178382e-300	-1.334398461	0.194	0.364	1.87885011133343e-295	Oligodendrocytes	Hspa1a
7.78738047205899e-298	-1.192683476	0.138	0.289	2.18031078456707e-293	Oligodendrocytes	Vwa1
3.27941644176808e-296	-1.841859335	0.336	0.473	9.18171015366227e-292	Oligodendrocytes	Cldn5
4.30803026634784e-265	-1.328034342	0.895	0.924	1.20616231397207e-260	Oligodendrocytes	Apoe
3.78774784814031e-264	-1.748121703	0.303	0.436	1.06049364252232e-259	Oligodendrocytes	Itm2a
2.4244898142893e-246	-1.603310014	0.346	0.469	6.78808658204718e-242	Oligodendrocytes	Ly6c1
6.54060254677689e-239	-1.132033943	0.144	0.289	1.83123790104659e-234	Oligodendrocytes	Lyz2
9.79183224788803e-195	-1.010999937	0.574	0.605	2.74151719276369e-190	Oligodendrocytes	Lgmn
2.22193481349586e-159	-1.044151584	0.207	0.321	6.22097309082571e-155	Oligodendrocytes	Atp1b2
1.57182735440363e-157	1.06772199745137	0.512	0.402	4.40080222685929e-153	Oligodendrocytes	S100b
5.90155728435907e-152	-1.450817194	0.409	0.491	1.65231800847485e-147	Oligodendrocytes	Atp1a2
6.39520437748083e-139	-1.136660301	0.414	0.462	1.79052932160708e-134	Oligodendrocytes	Slc2a1
6.54988683428959e-133	-1.007062418	0.165	0.263	1.8338373158644e-128	Oligodendrocytes	Slc4a4
1.7581205914316e-70	-1.007174161	0.212	0.278	4.9223860318902e-66	Oligodendrocytes	Aqp4
2.39777431219755e-55	-2.328654306	0.203	0.261	6.71328851929071e-51	Oligodendrocytes	Vtn
5.76681699093446e-23	-1.18413726	0.346	0.36	1.61459342112183e-18	Oligodendrocytes	Slc1a2
0	3.80357236837481	0.932	0.178	0	ECs	Flt1
0	3.70025631642415	0.929	0.327	0	ECs	Cldn5
0	3.64681028730382	0.79	0.16	0	ECs	Cxcl12
0	3.64056276181434	0.887	0.293	0	ECs	Itm2a
0	3.53347387380866	0.926	0.328	0	ECs	Ly6c1
0	3.35176998438401	0.982	0.831	0	ECs	Bsg
0	3.34311075597187	0.862	0.17	0	ECs	Spock2
0	3.33104040359344	0.879	0.258	0	ECs	Ly6a
0	3.22720262184951	0.875	0.152	0	ECs	Slco1a4
0	3.03198321090538	0.817	0.182	0	ECs	Id1
0	2.96252124248408	0.796	0.157	0	ECs	Pglyrp1
0	2.92300755174157	0.878	0.294	0	ECs	Pltp
0	2.89154770290693	0.798	0.145	0	ECs	Ramp2
0	2.83032367412606	0.821	0.124	0	ECs	Egfl7
0	2.80464837012473	0.809	0.134	0	ECs	Slco1c1
0	2.76914071617636	0.763	0.076	0	ECs	Ptprb
0	2.75999730348582	0.859	0.361	0	ECs	Slc2a1
0	2.61903750822607	0.77	0.133	0	ECs	Vwa1
0	2.60342954756557	0.761	0.077	0	ECs	Abcb1a
0	2.59352391756549	0.752	0.078	0	ECs	Adgrl4
0	2.56399000346211	0.747	0.096	0	ECs	9430020K01Rik
0	2.55289759790337	0.746	0.073	0	ECs	Adgrf5
0	2.54981784213904	0.9	0.459	0	ECs	Sptbn1
0	2.5098351169137	0.716	0.159	0	ECs	Ctla2a
0	2.50013273289513	0.829	0.234	0	ECs	Hspb1
0	2.46497955140876	0.757	0.133	0	ECs	Ablim1
0	2.42078731687652	0.841	0.341	0	ECs	Tsc22d1
0	2.41609979616483	0.763	0.151	0	ECs	Abcg2
0	2.39398246148118	0.765	0.169	0	ECs	Slc9a3r2
0	2.38975645035522	0.804	0.224	0	ECs	Id3
0	2.38958434182719	0.781	0.382	0	ECs	Slc6a6
0	2.36265002393155	0.751	0.107	0	ECs	Esam
0	2.34507359662257	0.708	0.093	0	ECs	Emcn
0	2.33139915724763	0.679	0.074	0	ECs	Kdr
0	2.29160050723561	0.656	0.156	0	ECs	Car4
0	2.2516721292657	0.733	0.228	0	ECs	Arl4a
0	2.19374832284078	0.701	0.075	0	ECs	Pecam1
0	2.18178831785028	0.709	0.115	0	ECs	Itih5
0	2.17022144679312	0.867	0.276	0	ECs	Igfbp7
0	2.15416369331507	0.662	0.072	0	ECs	Fn1
0	2.14242358077705	0.599	0.083	0	ECs	Apold1
0	2.12780510274412	0.652	0.091	0	ECs	Sdpr
0	2.11877285719041	0.699	0.192	0	ECs	Tspan13
0	2.08882154643483	0.65	0.062	0	ECs	Wfdc1
0	2.08605880453884	0.711	0.141	0	ECs	Eng
0	2.07835418145051	0.571	0.035	0	ECs	Hmcn1
0	2.07467745664674	0.613	0.038	0	ECs	Foxq1
0	2.07137256652634	0.711	0.208	0	ECs	Igf1r
0	2.07119244808601	0.652	0.069	0	ECs	Palmd
0	2.03902278927564	0.768	0.184	0	ECs	Epas1
0	1.99191217401484	0.761	0.232	0	ECs	Crip2
0	1.98796481568765	0.692	0.151	0	ECs	Kitl
0	1.97861794384127	0.632	0.05	0	ECs	Nostrin
0	1.93944104199442	0.67	0.125	0	ECs	Ahnak
0	1.93420813647024	0.614	0.04	0	ECs	Cyyr1
0	1.93391931833057	0.673	0.146	0	ECs	Slc39a10
0	1.92035179201823	0.668	0.159	0	ECs	Sgms1
0	1.90558452546553	0.569	0.042	0	ECs	Sema3c
0	1.89711782983861	0.61	0.065	0	ECs	Ltbp4
0	1.89202146142649	0.618	0.043	0	ECs	Lef1
0	1.88329670047584	0.608	0.064	0	ECs	Slc22a8
0	1.87293648727647	0.618	0.044	0	ECs	Cdh5
0	1.86945697569252	0.694	0.133	0	ECs	Utrn
0	1.8646838839658	0.626	0.056	0	ECs	Kank3
0	1.86249065715032	0.575	0.047	0	ECs	Cd93
0	1.84861170636796	0.579	0.045	0	ECs	Gm694
0	1.84471414335728	0.628	0.103	0	ECs	Ccdc141
0	1.82843618366198	0.722	0.227	0	ECs	Cd34
0	1.82776383424857	0.609	0.04	0	ECs	Rasip1
0	1.81965962778476	0.595	0.051	0	ECs	Podxl
0	1.79538130363885	0.684	0.194	0	ECs	Gpcpd1
0	1.79441308894678	0.65	0.127	0	ECs	Fxyd5
0	1.7852721809322	0.533	0.056	0	ECs	Fam101b
0	1.77484064425067	0.629	0.095	0	ECs	Acvrl1
0	1.7706968420096	0.904	0.555	0	ECs	Klf2
0	1.76655608678856	0.555	0.083	0	ECs	Slc7a5
0	1.76637231474885	0.591	0.056	0	ECs	Prom1
0	1.75872503925273	0.576	0.049	0	ECs	Clic5
0	1.74083768727825	0.646	0.19	0	ECs	Gsta4
0	1.73564299121525	0.54	0.041	0	ECs	Tinagl1
0	1.73430431227999	0.611	0.09	0	ECs	Ptprg
0	1.71938645935071	0.547	0.037	0	ECs	Sox17
0	1.70952570848655	0.625	0.126	0	ECs	Abhd2
0	1.70173118057357	0.79	0.284	0	ECs	Vim
0	1.70062614446562	0.571	0.063	0	ECs	Cav1
0	1.70000958554997	0.447	0.036	0	ECs	Slc38a5
0	1.69608847924773	0.521	0.068	0	ECs	Slc7a1
0	1.68497858048488	0.445	0.039	0	ECs	Tmem252
0	1.67958678161943	0.67	0.209	0	ECs	Tm4sf1
0	1.65148799285963	0.732	0.539	0	ECs	Tmsb10
0	1.64973282030587	0.47	0.062	0	ECs	Plk2
0	1.64348479734306	0.562	0.047	0	ECs	Icam2
0	1.64303020165704	0.448	0.09	0	ECs	Cyr61
0	1.634424629	0.576	0.084	0	ECs	Clec2d
0	1.62857711214668	0.762	0.36	0	ECs	Klf4
0	1.62214115532154	0.492	0.028	0	ECs	Sox18
0	1.6161727714503	0.855	0.456	0	ECs	Ly6e
0	1.61243085100549	0.56	0.081	0	ECs	Nes
0	1.60385433902003	0.568	0.072	0	ECs	Rgs12
0	1.59703323477733	0.659	0.117	0	ECs	Col4a1
0	1.59404531142613	0.32	0.028	0	ECs	8430408G22Rik
0	1.59180036404094	0.689	0.261	0	ECs	Lmo2
0	1.58987077889576	0.548	0.036	0	ECs	Tek
0	1.58820448623146	0.557	0.104	0	ECs	Slc40a1
0	1.58477109274139	0.549	0.052	0	ECs	Cgnl1
0	1.57774910370655	0.603	0.091	0	ECs	Arhgap29
0	1.55038504801197	0.751	0.219	0	ECs	Pcp4l1
0	1.54362827686677	0.565	0.137	0	ECs	Hes1
0	1.53813279822254	0.562	0.076	0	ECs	Cav2
0	1.53550357160082	0.548	0.177	0	ECs	Tfrc
0	1.52944436308028	0.538	0.035	0	ECs	Lsr
0	1.51887755712212	0.51	0.035	0	ECs	C130074G19Rik
0	1.51646312808139	0.601	0.134	0	ECs	Iqgap1
0	1.51524682127167	0.601	0.172	0	ECs	BC028528
0	1.51327056142709	0.499	0.065	0	ECs	Akap12
0	1.50583958311358	0.757	0.519	0	ECs	Atox1
0	1.49883809491678	0.558	0.084	0	ECs	Gimap6
0	1.49640613800789	0.59	0.177	0	ECs	Rgcc
0	1.48789741658087	0.646	0.21	0	ECs	Tpm4
0	1.47781040629132	0.576	0.119	0	ECs	Mfsd2a
0	1.47612826704539	0.557	0.081	0	ECs	Sorbs2
0	1.46275445461996	0.606	0.212	0	ECs	Timp3
